AHR	0	1.6072421043428e-07	4
CHUK	27743.0444124678	1.60686297604521e-07	209
FOS	361.991812419754	7.27115564548521e-08	149
FOXP3	2543	7.26919523684528e-08	5
HSP90AA1	9312.50079645793	1.60710856259407e-07	18
HSP90AB1	9312.50079645793	1.60710856259407e-07	18
IFNG	2029.10533312653	1.60777054799091e-07	102
IFNGR1	11302.3893899549	1.60705690829571e-07	148
IFNGR2	11263.6686647737	1.60705690829571e-07	149
IKBKB	21716.4057475083	1.60674395426435e-07	230
IKBKG	23791.1675587458	1.60674163080419e-07	181
IL12RB1	382.733291213109	1.60652841739922e-07	98
IL17A	2543	7.27115564548521e-08	5
IL17D	0	1.60775943288537e-07	49
IL17F	2543	7.27115564548521e-08	5
IL1B	50873.5767030936	1.6064804134695e-07	35
IL1R1	40652.2211418188	1.60700293310175e-07	39
IL1RAP	21211.1117861229	1.6068841487949e-07	21
IL2	0	1.60775943288537e-07	99
IL21	1548.97728629038	1.60680178477115e-07	55
IL21R	216.601875954277	1.6058955637938e-07	61
IL22	1403.09204860641	1.60680101022793e-07	50
IL23A	0	1.60775917439637e-07	73
IL23R	1461.29308954118	1.60652712693348e-07	91
IL27RA	133.646768552483	1.60615375324403e-07	59
IL2RA	99.3365319921817	1.60649176897877e-07	121
IL2RB	102.225212262361	1.60649176897877e-07	124
IL2RG	354.789643265966	1.60652893358609e-07	134
IL4	1089.86017904526	1.60775969137445e-07	95
IL4R	137.189368804902	1.60649151089723e-07	120
IL6	43993.6270012823	1.60681469393474e-07	100
IL6R	5671.34872377115	1.60696058189971e-07	132
IL6ST	5105.18559782058	1.60690971176057e-07	107
JAK1	23786.4277951055	1.60692520486288e-07	179
JAK2	63786.8959822077	1.60701248825475e-07	215
JAK3	14526.5624986184	1.6069241719801e-07	149
JUN	172462.270229684	1.60685213168217e-07	236
LAT	10137.7976110127	1.60709771491597e-07	42
LCK	170.255604499792	1.60685703744732e-07	15
MAPK1	241842.648840716	1.60735138228201e-07	569
MAPK10	87125.0778580644	1.6070796357779e-07	274
MAPK11	94702.4173586808	1.60727542866438e-07	238
MAPK12	94702.4173586808	1.60727542866438e-07	238
MAPK13	94702.4173586808	1.60727542866438e-07	238
MAPK14	94702.4173586808	1.60727542866438e-07	238
MAPK3	241842.648840716	1.60735138228201e-07	569
MAPK8	89632.7666615069	1.6070796357779e-07	279
MAPK9	87125.0778580644	1.6070796357779e-07	274
MTOR	186797.866467536	1.60716280318122e-07	261
NFATC1	0	7.26723588502942e-08	89
NFATC2	0	7.26723588502942e-08	87
NFATC3	0	7.26723588502942e-08	80
NFKBIA	18227.7866819878	1.6065650674918e-07	123
NFKBIB	0	7.26723588502942e-08	53
NFKBIE	0	7.26723588502942e-08	20
PLCG1	107169.506367984	1.60717804286215e-07	116
PPP3CA	15045.6642481781	1.60711553617874e-07	149
PPP3CB	15045.6642481781	1.60711553617874e-07	149
PPP3CC	15045.6642481781	1.60711553617874e-07	149
PPP3R1	14322.5379035231	1.60683354168608e-07	139
PPP3R2	14322.5379035231	1.60683354168608e-07	139
RORC	0	7.26723588502942e-08	2
RUNX1	37.7731000800027	1.61140955311262e-07	13
SMAD2	19171.6509132871	1.60651809373133e-07	57
SMAD3	29761.5661763632	1.60651783564134e-07	61
SMAD4	10902.4627460914	1.60599717890536e-07	21
STAT1	45306.3614268983	1.6066776092123e-07	95
STAT3	94977.7907735456	1.60641873521191e-07	83
STAT5A	0	7.26723588502942e-08	52
STAT5B	0	7.26723588502942e-08	54
STAT6	0	7.26723588502942e-08	28
TBX21	13.8946668734667	1.61494169898972e-07	4
TGFB1	6658.78114503471	1.6063725441375e-07	53
TGFBR1	1213.34053829076	1.60615272135274e-07	64
TGFBR2	41746.6079425929	1.60686142684153e-07	68
TYK2	1683.77826391229	1.60692597952583e-07	68
ZAP70	3377.62655311964	1.60699518576382e-07	41
