AZI2	0	1.6071741683396e-07	1
CASP10	158.03478204656	1.60649047857191e-07	15
CASP8	79615.7164621525	1.60687020570188e-07	96
CHUK	27743.0444124678	1.60686297604521e-07	209
CYLD	14059.2752012996	1.60667915806156e-07	10
DDX58	8507.40968896825	1.60668096505613e-07	15
DHX58	0	1.60807200689155e-07	2
FADD	8647.9119671395	1.60642647699268e-07	75
IFIH1	2274.04682878101	1.60732890546366e-07	8
IKBKB	21716.4057475083	1.60674395426435e-07	230
IKBKE	3407.34154162794	1.60624533887681e-07	33
IKBKG	23791.1675587458	1.60674163080419e-07	181
IRF3	3825.7340774873	1.6063482884359e-07	49
IRF7	4549.62494048194	1.60634906254272e-07	43
MAP3K1	26612.1831055064	1.60689473537899e-07	38
MAP3K7	49963.2906211622	1.60706620582436e-07	167
MAPK10	87125.0778580644	1.6070796357779e-07	274
MAPK11	94702.4173586808	1.60727542866438e-07	238
MAPK12	94702.4173586808	1.60727542866438e-07	238
MAPK13	94702.4173586808	1.60727542866438e-07	238
MAPK14	94702.4173586808	1.60727542866438e-07	238
MAPK8	89632.7666615069	1.6070796357779e-07	279
MAPK9	87125.0778580644	1.6070796357779e-07	274
MAVS	8038.07628265269	1.60689628464689e-07	41
NFKB1	207597.881810385	1.60708919184306e-07	147
NFKBIA	18227.7866819878	1.6065650674918e-07	123
NFKBIB	0	7.26723588502942e-08	53
NLRX1	0	1.60732890546366e-07	2
OTUD5	0	1.60739220385848e-07	1
RELA	203448.401395814	1.60708867529609e-07	140
RNF125	0	1.60807200689155e-07	2
SIKE1	0	1.6066776092123e-07	1
TANK	0	1.60718243401029e-07	2
TBK1	20391.6898516798	1.60660920468185e-07	49
TBKBP1	0	1.6071741683396e-07	1
TKFC	0	1.60776150080034e-07	1
TRAF2	82742.1372716499	1.60708376811645e-07	112
TRAF3	12073.4692659271	1.60695954897145e-07	44
TRAF6	71603.9055547154	1.60713594071854e-07	154
TRIM25	0	1.60711346992512e-07	2
