AKT1	240651.218592494	1.60745499045654e-07	588
AKT2	240651.218592494	1.60745499045654e-07	588
AKT3	240651.218592494	1.60745499045654e-07	588
CISH	0	1.60726251209666e-07	8
CNTF	0	1.60775788195263e-07	48
CNTFR	0	7.26723588502942e-08	58
CREBBP	21506.592531873	1.6063371929868e-07	34
CRLF2	0	7.26723588502942e-08	57
CSF2	812.138146887558	1.60680101022793e-07	48
CSF2RA	0	7.26723588502942e-08	57
CSF2RB	3285.13269072649	1.60694147294184e-07	98
CSF3	0	1.60775943288537e-07	63
CSF3R	0	7.26723588502942e-08	84
CSH1	0	1.60775943288537e-07	65
CSH2	0	1.60775943288537e-07	65
CTF1	0	1.60775788195263e-07	47
EGFR	232127.853598913	1.60719224960467e-07	654
EP300	21506.592531873	1.6063371929868e-07	34
EPO	0	1.60775943288537e-07	83
EPOR	5.33886968200666	1.60649125281578e-07	113
GH1	0	1.60775943288537e-07	65
GH2	0	1.60775943288537e-07	65
GHR	2.49770098729586	1.60648867200578e-07	96
GRB2	17240.2624605512	1.60700861453038e-07	246
HRAS	113993.82934381	1.60728085368472e-07	527
IFNA1	8140.3118490674	1.60680178477115e-07	113
IFNA10	8140.3118490674	1.60680178477115e-07	113
IFNA13	8140.3118490674	1.60680178477115e-07	113
IFNA14	8140.3118490674	1.60680178477115e-07	113
IFNA16	8140.3118490674	1.60680178477115e-07	113
IFNA17	8140.3118490674	1.60680178477115e-07	113
IFNA2	8140.3118490674	1.60680178477115e-07	113
IFNA21	8140.3118490674	1.60680178477115e-07	113
IFNA4	8140.3118490674	1.60680178477115e-07	113
IFNA5	8140.3118490674	1.60680178477115e-07	113
IFNA6	8140.3118490674	1.60680178477115e-07	113
IFNA7	8140.3118490674	1.60680178477115e-07	113
IFNA8	8140.3118490674	1.60680178477115e-07	113
IFNAR1	1448.71529072893	1.6065635188625e-07	300
IFNAR2	1203.73332693078	1.6065635188625e-07	285
IFNB1	7096.7255319092	1.60680178477115e-07	96
IFNE	0	1.60775788195263e-07	47
IFNG	2029.10533312653	1.60777054799091e-07	102
IFNGR1	11302.3893899549	1.60705690829571e-07	148
IFNGR2	11263.6686647737	1.60705690829571e-07	149
IFNK	0	1.60775788195263e-07	47
IFNL1	0	1.60775788195263e-07	47
IFNL2	0	1.60775788195263e-07	47
IFNL3	0	1.60775788195263e-07	47
IFNLR1	0	7.26723588502942e-08	59
IFNW1	0	1.60775788195263e-07	47
IL10	8784.21797821563	1.6077710649763e-07	60
IL10RA	3573.67614828947	1.60644505757097e-07	61
IL10RB	5656.8333235355	1.60644505757097e-07	66
IL11	0	1.60775788195263e-07	47
IL11RA	0	7.26723588502942e-08	57
IL12A	2286.90960266708	1.60680204295239e-07	73
IL12B	2286.90960266708	1.60680204295239e-07	73
IL12RB1	382.733291213109	1.60652841739922e-07	98
IL12RB2	87.5226587710348	1.60649151089723e-07	93
IL13	0	1.60775788195263e-07	68
IL13RA1	5.42003007341504	1.60649125281578e-07	87
IL13RA2	0	7.26723588502942e-08	58
IL15	0	1.60775788195263e-07	68
IL15RA	5.41792691273915	1.60649125281578e-07	86
IL17D	0	1.60775943288537e-07	49
IL19	0	1.60775788195263e-07	49
IL2	0	1.60775943288537e-07	99
IL20	0	1.60775788195263e-07	51
IL20RA	0	7.26723588502942e-08	63
IL20RB	0	7.26723588502942e-08	62
IL21	1548.97728629038	1.60680178477115e-07	55
IL21R	216.601875954277	1.6058955637938e-07	61
IL22	1403.09204860641	1.60680101022793e-07	50
IL22RA1	0	7.26723588502942e-08	61
IL22RA2	0	7.26723588502942e-08	56
IL23A	0	1.60775917439637e-07	73
IL23R	1461.29308954118	1.60652712693348e-07	91
IL24	0	1.60775788195263e-07	51
IL27RA	133.646768552483	1.60615375324403e-07	59
IL2RA	99.3365319921817	1.60649176897877e-07	121
IL2RB	102.225212262361	1.60649176897877e-07	124
IL2RG	354.789643265966	1.60652893358609e-07	134
IL3	0	1.60775943288537e-07	86
IL3RA	4194.83957976394	1.60694147294184e-07	123
IL4	1089.86017904526	1.60775969137445e-07	95
IL4R	137.189368804902	1.60649151089723e-07	120
IL5	923.26138774821	1.60775788195263e-07	68
IL5RA	5.42003007341504	1.60649125281578e-07	86
IL6	43993.6270012823	1.60681469393474e-07	100
