ACTB	78188.3190853497	1.60660662349286e-07	94
ACTG1	78188.3190853497	1.60660662349286e-07	94
AKT1	240651.218592494	1.60745499045654e-07	588
AKT2	240651.218592494	1.60745499045654e-07	588
AKT3	240651.218592494	1.60745499045654e-07	588
APAF1	673.902825806595	1.60616587806599e-07	22
ATF4	20732.7697709667	1.60585559183005e-07	122
ATM	34410.5746770535	1.60594740136833e-07	40
BAD	1589.49544980729	1.60573156246834e-07	121
BAK1	2863.04673354674	1.60600517454867e-07	35
BAX	44760.3401882632	1.60623089087187e-07	80
BBC3	0	1.60668819307508e-07	8
BCL2	59552.2374573238	1.60623501884676e-07	114
BCL2L1	10012.1286320329	1.60591696895377e-07	61
BCL2L11	10304.2996238245	1.60575605739358e-07	16
BID	6345.26932502997	1.60575605739358e-07	63
BIRC2	20936.4808810693	1.60687201312622e-07	43
BIRC3	20936.4808810693	1.60687201312622e-07	43
BIRC5	1235.93319949484	1.60616639401992e-07	31
CAPN1	9253.71050787068	1.6064876396841e-07	10
CAPN2	11790.7518085196	1.6064876396841e-07	12
CASP10	158.03478204656	1.60649047857191e-07	15
CASP12	443.339483869445	1.60618393665082e-07	9
CASP2	0	1.60618806438437e-07	1
CASP3	183841.675504549	1.60668406277058e-07	108
CASP6	7672.27405411296	1.60608874668222e-07	7
CASP7	9862.84961927339	1.60619038624381e-07	31
CASP8	79615.7164621525	1.60687020570188e-07	96
CASP9	13142.9315521299	1.60616742592878e-07	112
CFLAR	1194.52922530681	1.60635009468631e-07	8
CHUK	27743.0444124678	1.60686297604521e-07	209
CSF2RB	3285.13269072649	1.60694147294184e-07	98
CTSB	0	1.60734130638915e-07	9
CTSC	0	1.60732787206184e-07	7
CTSD	2074.67809013968	1.60637202805111e-07	9
CTSF	0	1.60732787206184e-07	7
CTSH	0	1.60732787206184e-07	7
CTSK	0	1.60732787206184e-07	7
CTSL	0	1.60732942216507e-07	8
CTSO	0	1.60732787206184e-07	7
CTSS	5218.1136599377	1.60641176767302e-07	17
CTSV	0	1.60732787206184e-07	7
CTSW	0	1.60732787206184e-07	7
CTSZ	0	1.60732787206184e-07	7
CYCS	17598.7393834207	1.60619425602447e-07	60
DAB2IP	0.297601255498131	1.60631861490358e-07	3
DAXX	21853.0015434057	1.60655990540575e-07	12
DDIT3	10287.9388743783	1.60573388300816e-07	10
DFFA	0	7.26723588502942e-08	2
DIABLO	0	1.60730772099195e-07	8
EIF2AK3	542.330316224487	1.61025409809668e-07	19
EIF2S1	12273.78201935	1.60533175625542e-07	37
ERN1	4293.27004235073	1.60862299137279e-07	15
FADD	8647.9119671395	1.60642647699268e-07	75
FAS	136714.780894538	1.60647963923608e-07	48
FASLG	139764.780894538	1.60595720188295e-07	31
FOS	361.991812419754	7.27115564548521e-08	149
GZMB	0	1.60840074140841e-07	24
HRAS	113993.82934381	1.60728085368472e-07	527
HTRA2	0	1.60731521299739e-07	9
IKBKB	21716.4057475083	1.60674395426435e-07	230
IKBKG	23791.1675587458	1.60674163080419e-07	181
IL3	0	1.60775943288537e-07	86
IL3RA	4194.83957976394	1.60694147294184e-07	123
JUN	172462.270229684	1.60685213168217e-07	236
KRAS	125209.183774663	1.60728085368472e-07	552
LMNA	0	7.26723588502942e-08	2
LMNB1	0	7.26723588502942e-08	2
LMNB2	0	7.26723588502942e-08	2
MAP2K1	13767.9332363926	1.60697065301984e-07	333
MAP2K2	9664.17246446593	1.60697039478442e-07	290
MAP3K14	14489.8525995159	1.60658752295211e-07	37
MAP3K5	34979.7895036635	1.60684232024175e-07	59
MAPK1	241842.648840716	1.60735138228201e-07	569
MAPK10	87125.0778580644	1.6070796357779e-07	274
MAPK3	241842.648840716	1.60735138228201e-07	569
MAPK8	89632.7666615069	1.6070796357779e-07	279
MAPK9	87125.0778580644	1.6070796357779e-07	274
MCL1	6106	1.60618806438437e-07	5
NFKBIA	18227.7866819878	1.6065650674918e-07	123
NGF	0	1.60787808811075e-07	92
NRAS	112875.721894987	1.60728085368472e-07	514
NTRK1	6853.31184116428	1.60699673522543e-07	190
PARP1	0	7.26723588502942e-08	4
PARP2	0	7.26723588502942e-08	4
PARP3	0	7.26723588502942e-08	4
PARP4	0	7.26723588502942e-08	4
PDPK1	21001.7740376563	1.60716022021309e-07	126
PIDD1	0	1.60618806438437e-07	1
PIK3CA	142449.837178725	1.60734776528029e-07	502
PIK3CB	142449.837178725	1.60734776528029e-07	502
PIK3CD	142449.837178725	1.60734776528029e-07	502
PIK3R1	141170.295711891	1.60734776528029e-07	496
PIK3R2	141170.295711891	1.60734776528029e-07	496
PIK3R3	141170.295711891	1.60734776528029e-07	496
PMAIP1	0	1.60668819307508e-07	8
RAF1	33120.5200545249	1.6070755034606e-07	434
RIPK1	69059.4668925498	1.60687433696348e-07	76
SEPTIN4	0	1.60730772099195e-07	8
SPTA1	0	7.26723588502942e-08	1
SPTAN1	0	7.26723588502942e-08	1
TNF	43602.1127654818	1.60663088699681e-07	45
TNFRSF10A	1017.5	1.6073741180941e-07	14
TNFRSF10B	1017.5	1.6073741180941e-07	14
TNFRSF1A	19815.7878156964	1.60697710893248e-07	81
TNFSF10	0	1.61068826964726e-07	20
TP53	74591.2429419064	1.60605624537456e-07	93
TRADD	79306.0583720209	1.60693940713578e-07	66
TRAF2	82742.1372716499	1.60708376811645e-07	112
TUBA1A	570.72608453219	1.60661307648089e-07	3
TUBA1B	570.72608453219	1.60661307648089e-07	3
TUBA1C	570.72608453219	1.60661307648089e-07	3
TUBA3C	570.72608453219	1.60661307648089e-07	3
TUBA3D	570.72608453219	1.60661307648089e-07	3
TUBA3E	570.72608453219	1.60661307648089e-07	3
TUBA4A	570.72608453219	1.60661307648089e-07	3
TUBA8	570.72608453219	1.60661307648089e-07	3
TUBAL3	570.72608453219	1.60661307648089e-07	3
XIAP	3658.91661294352	1.60666986501081e-07	33
