ADCY1	0.00349105841290636
ADCY2	0.00228106167054623
ADCY3	0.00308540392676057
ADCY4	0.00227282708559236
ADCY5	0.00393478689285845
ADCY6	0.00170794632143185
ADCY7	0.00227282708559203
ADCY8	0.00228426129528477
ADCY9	0.00234033914259147
CACNA1C	0.000885058350177582
CACNA1D	0.000885058350177582
CACNA1F	0.000577085779386218
CACNA1S	0.000577085779386218
CACNA2D1	0.000205973744977261
CACNA2D2	0.000205973744977261
CACNA2D3	0.000205973744977261
CACNA2D4	0.000205973744977261
CACNB1	0.000205973744977261
CACNB2	0.000205973744977261
CACNB3	0.000205973744977261
CACNB4	0.000205973744977261
CACNG1	0.000205973744977261
CACNG2	0.000205973744977261
CACNG3	0.000205973744977261
CACNG4	0.000205973744977261
CACNG5	0.000205973744977261
CACNG6	0.000205973744977261
CACNG7	0.000205973744977261
CACNG8	0.000205973744977261
CD38	0.000130125945384061
EEF2	0.000227548887876402
JMJD7-PLA2G4B	0.000483191398068163
KCNJ12	8.70552213350948e-05
KCNJ14	8.70552213350948e-05
KCNJ18	8.70552213350948e-05
KCNJ2	9.34133868245058e-05
KCNJ3	0.00106454918982402
KCNJ4	8.70552213350948e-05
KCNJ5	0.0007954181932008
KCNJ6	0.00106454918982402
KCNJ9	0.0007954181932008
MAPK7	0.000219450293410484
MYL6	0.000392874948020336
MYL6B	0.000392874948020336
MYL9	0.000764748704629505
NFATC1	0.000600869042492785
NFATC2	0.000461001605722375
NFATC3	0.000484556621422642
NFATC4	0.000188363136340949
NOS3	0.000809566785356508
NPR1	0.000194052523263387
NPR2	0.000149486183291731
PLA2G4A	0.000483191398068163
PLA2G4B	0.000483191398068163
PLA2G4C	0.000483191398068163
PLA2G4D	0.000483191398068163
PLA2G4E	0.000483191398068163
PLA2G4F	0.000483191398068163
PRKAA1	0.000622776447269303
PRKAA2	0.000622776447268933
PRKAB1	0.000524309644472277
PRKAB2	0.000524309644472277
PRKAG1	0.000524309644472277
PRKAG2	0.000524309644472277
PRKAG3	0.000524309644472277
